0.28000000	-0.14890011	0.47693665
0.32000000	-0.14633823	0.47330500
0.36000000	-0.14387858	0.46915374
0.40000000	-0.14038044	0.46443411
0.44000000	-0.13617687	0.45884185
0.48000000	-0.13147900	0.45333014
0.52000000	-0.12769331	0.44731224
0.56000000	-0.12302941	0.44056848
0.60000000	-0.11767687	0.43373989
0.64000000	-0.11169126	0.42666928
0.68000000	-0.10580862	0.41880424
0.72000000	-0.09940716	0.41052381
0.76000000	-0.09260882	0.40199874
0.80000000	-0.08613446	0.39242664
0.84000000	-0.07782518	0.38343221
0.88000000	-0.06985373	0.37352420
0.92000000	-0.06145273	0.36349455
0.96000000	-0.05282408	0.35297754
1.00000000	-0.04386433	0.34231403
1.04000000	-0.03355849	0.33103597
1.08000000	-0.02311479	0.31960935
1.12000000	-0.01176937	0.30859518
1.16000000	-0.00055405	0.29658083
1.20000000	0.01138566	0.28435542
1.24000000	0.02417821	0.27185398
1.28000000	0.03654329	0.25861010
1.32000000	0.04994273	0.24666124
1.36000000	0.06436926	0.23378981
1.40000000	0.07828467	0.22064635
1.44000000	0.09349362	0.20781142
1.48000000	0.10919162	0.19546605
1.52000000	0.12573472	0.18337612
1.56000000	0.14217625	0.17033773
1.60000000	0.16033937	0.15865067
1.64000000	0.17861310	0.14645756
1.68000000	0.19726524	0.13488763
1.72000000	0.21671139	0.12361517
1.76000000	0.23699032	0.11211144
1.80000000	0.25833673	0.10239080
1.84000000	0.27978059	0.09270582
1.88000000	0.30172266	0.08390362
1.92000000	0.32418552	0.07579502
1.96000000	0.34725237	0.06863557
2.00000000	0.37049614	0.06247837
2.04000000	0.39490589	0.05695835
2.08000000	0.41852141	0.05242192
2.12000000	0.44369820	0.04936951
2.16000000	0.46844489	0.04724421
2.20000000	0.49316576	0.04619027
2.24000000	0.51763971	0.04620081
2.28000000	0.54236210	0.04808861
2.32000000	0.56682244	0.05042235
2.36000000	0.59169877	0.05492010
2.40000000	0.61496071	0.05844397
2.44000000	0.63827484	0.06338901
2.48000000	0.66106034	0.06930101
2.52000000	0.68340021	0.07608535
2.56000000	0.70563393	0.08333516
2.60000000	0.72698892	0.09170392
2.64000000	0.74740521	0.10021417
2.68000000	0.76794570	0.10863215
2.72000000	0.78764150	0.11892999
2.76000000	0.80635974	0.12988586
2.80000000	0.82470280	0.13983147
2.84000000	0.84280217	0.15022605
2.88000000	0.85912486	0.16243770
2.92000000	0.87591821	0.17343339
2.96000000	0.89193375	0.18470920
3.00000000	0.90666803	0.19666266
3.04000000	0.92129220	0.20812311
3.08000000	0.93495300	0.22016390
3.12000000	0.94811806	0.23205837
3.16000000	0.96060771	0.24470427
3.20000000	0.97300602	0.25498937
3.24000000	0.98388953	0.26672604
3.28000000	0.99507925	0.27707946
3.32000000	1.00608459	0.28708470
3.36000000	1.01614165	0.29810997
3.40000000	1.02583072	0.30898204
3.44000000	1.03555152	0.31869857
3.48000000	1.04432351	0.32879605
3.52000000	1.05282570	0.33843480
3.56000000	1.06050822	0.34860186
3.60000000	1.06762189	0.35774147
3.64000000	1.07491966	0.36632830
3.68000000	1.08107287	0.37493059
3.72000000	1.08718159	0.38335889
3.76000000	1.09313694	0.39050637
3.80000000	1.09833422	0.39823778
3.84000000	1.10348094	0.40484671
3.88000000	1.10813166	0.41082310
3.92000000	1.11180457	0.41673215
3.96000000	1.11557560	0.42200901
4.00000000	1.11834551	0.42719230
4.04000000	1.12040801	0.43133951
4.08000000	1.12276190	0.43494847
4.12000000	1.12520615	0.43751319
4.16000000	1.12672592	0.44021334
4.20000000	1.12775352	0.44245892
4.24000000	1.12882574	0.44361212
4.28000000	1.12902773	0.44498865
4.32000000	1.12892276	0.44601234
4.36000000	1.12895069	0.44612455
4.40000000	1.12896421	0.44512266
4.44000000	1.12772797	0.44486647
4.48000000	1.12665849	0.44300246
4.52000000	1.12533588	0.44043366
4.56000000	1.12277676	0.43865016
4.60000000	1.12063356	0.43571104
4.64000000	1.11801222	0.43180651
4.68000000	1.11522134	0.42725938
4.72000000	1.11203361	0.42324215
4.76000000	1.10797044	0.41874078
4.80000000	1.10453091	0.41346006
4.84000000	1.10076312	0.40729945
4.88000000	1.09620333	0.40117674
4.92000000	1.09211116	0.39370841
4.96000000	1.08738710	0.38650475
5.00000000	1.08209782	0.37861105
5.04000000	1.07607912	0.37112599
5.08000000	1.07002484	0.36277412
5.12000000	1.06341312	0.35366938
5.16000000	1.05642224	0.34446029
5.20000000	1.04910949	0.33478635
5.24000000	1.04071659	0.32493459
5.28000000	1.03209774	0.31502514
5.32000000	1.02330706	0.30413941
5.36000000	1.01333562	0.29371388
5.40000000	1.00334117	0.28249869
5.44000000	0.99266488	0.27171984
5.48000000	0.98159998	0.26076006
5.52000000	0.96912362	0.24995107
5.56000000	0.95720479	0.23738817
5.60000000	0.94493380	0.22553532
5.64000000	0.93116196	0.21407923
5.68000000	0.91670875	0.20287087
5.72000000	0.90241051	0.19136500
5.76000000	0.88704268	0.17965554
5.80000000	0.87118466	0.16835811
5.84000000	0.85425624	0.15771380
5.88000000	0.83689502	0.14668443
5.92000000	0.81875050	0.13672068
5.96000000	0.80049105	0.12625747
6.00000000	0.78122163	0.11728117
6.04000000	0.76174325	0.10751966
6.08000000	0.74112885	0.09889594
6.12000000	0.72052568	0.09012497
6.16000000	0.69940260	0.08270814
6.20000000	0.67820060	0.07544089
6.24000000	0.65632379	0.06926588
6.28000000	0.63417894	0.06421249
6.32000000	0.61182862	0.05937939
6.36000000	0.58917297	0.05520295
6.40000000	0.56586186	0.05208649
6.44000000	0.54286864	0.05036393
6.48000000	0.52055105	0.04913840
6.52000000	0.49794936	0.04824307
6.56000000	0.47487559	0.04864592
6.60000000	0.45181770	0.04993322
6.64000000	0.42901626	0.05223079
6.68000000	0.40634984	0.05611907
6.72000000	0.38413360	0.06032239
6.76000000	0.36213619	0.06571344
6.80000000	0.34078863	0.07147203
6.84000000	0.31988158	0.07816755
6.88000000	0.29933736	0.08514179
6.92000000	0.27908384	0.09300285
6.96000000	0.25972994	0.10136109
7.00000000	0.24076232	0.10968748
7.04000000	0.22276867	0.12000967
7.08000000	0.20579924	0.12955579
7.12000000	0.18900728	0.13913258
7.16000000	0.17301160	0.14927793
7.20000000	0.15791469	0.16001363
7.24000000	0.14287899	0.17046757
7.28000000	0.12862909	0.18105481
7.32000000	0.11499443	0.19166749
7.36000000	0.10177625	0.20220248
7.40000000	0.08945887	0.21309674
7.44000000	0.07780342	0.22377653
7.48000000	0.06601136	0.23404189
7.52000000	0.05478994	0.24406043
7.56000000	0.04543948	0.25428468
7.60000000	0.03505757	0.26445674
7.64000000	0.02616796	0.27364968
7.68000000	0.01700280	0.28288815
7.72000000	0.00818252	0.29155170
7.76000000	-0.00005084	0.30011216
7.80000000	-0.00900745	0.30781475
7.84000000	-0.01668219	0.31597366
7.88000000	-0.02432437	0.32352080
7.92000000	-0.03191983	0.33111412
7.96000000	-0.03832395	0.33820755
8.00000000	-0.04432540	0.34514599
8.04000000	-0.05040757	0.35158285
8.08000000	-0.05564698	0.35775943
8.12000000	-0.06059088	0.36373503
8.16000000	-0.06553243	0.36884217
8.20000000	-0.07000888	0.37372154
8.24000000	-0.07389260	0.37857104
8.28000000	-0.07765175	0.38240264
8.32000000	-0.08106562	0.38605188
8.36000000	-0.08354330	0.38955117
8.40000000	-0.08625055	0.39225937
8.44000000	-0.08859586	0.39463722
8.48000000	-0.08964501	0.39687862
8.52000000	-0.09106093	0.39832886
8.56000000	-0.09130768	0.39945409
8.60000000	-0.09223074	0.39953516
8.64000000	-0.09235025	0.39965479
8.68000000	-0.09197767	0.39947573
8.72000000	-0.09083000	0.39907902
8.76000000	-0.08981624	0.39824307
8.80000000	-0.08877944	0.39623523
8.84000000	-0.08617655	0.39453448
8.88000000	-0.08379000	0.39211347
8.92000000	-0.08225912	0.38856939
8.96000000	-0.07867378	0.38585950
9.00000000	-0.07538266	0.38214097
9.04000000	-0.07248979	0.37750713
9.08000000	-0.06783261	0.37348378
9.12000000	-0.06325167	0.36867649
9.16000000	-0.05898271	0.36284184
9.20000000	-0.05406454	0.35686674
9.24000000	-0.04844516	0.35087072
9.28000000	-0.04204127	0.34429047
9.32000000	-0.03622899	0.33735417
9.36000000	-0.02892228	0.33048281
9.40000000	-0.02212022	0.32318954
