0.0000000000	-0.1570757461	0.4869516921
0.0100000000	-0.1569897613	0.4869396212
0.0200000000	-0.1568696333	0.4869682555
0.0300000000	-0.1569512889	0.4869411051
0.0400000000	-0.1570434510	0.4869981871
0.0500000000	-0.1570593081	0.4869948737
0.0600000000	-0.1568157708	0.4870774043
0.0700000000	-0.1569191285	0.4870085832
0.0800000000	-0.1569566507	0.4869846969
0.0900000000	-0.1570175533	0.4869205967
0.1000000000	-0.1570465189	0.4869257084
0.1100000000	-0.1570096458	0.4869503521
0.1200000000	-0.1569420446	0.4870095218
0.1300000000	-0.1569375847	0.4870082070
0.1400000000	-0.1569498555	0.4869765847
0.1500000000	-0.1568784027	0.4870171600
0.1600000000	-0.1569647667	0.4870017675
0.1700000000	-0.1569862692	0.4870713213
0.1800000000	-0.1569328987	0.4869592425
0.1900000000	-0.1570079010	0.4869262696
0.2000000000	-0.1570215974	0.4870418579
0.2100000000	-0.1567113222	0.4870944806
0.2200000000	-0.1568216889	0.4869372776
0.2300000000	-0.1569588052	0.4868944629
0.2400000000	-0.1570276330	0.4870402511
0.2500000000	-0.1566856599	0.4872167994
0.2600000000	-0.1568625095	0.4870822619
0.2700000000	-0.1569948025	0.4869776300
0.2800000000	-0.1568380160	0.4869972489
0.2900000000	-0.1569668175	0.4869629127
0.3000000000	-0.1569153289	0.4870139896
0.3100000000	-0.1569677030	0.4869515447
0.3200000000	-0.1570493437	0.4870441161
0.3300000000	-0.1570123934	0.4869159865
0.3400000000	-0.1571036699	0.4869654668
0.3500000000	-0.1570356370	0.4869607766
0.3600000000	-0.1568777824	0.4869371675
0.3700000000	-0.1569282499	0.4869644892
0.3800000000	-0.1569232977	0.4869941235
0.3900000000	-0.1569782017	0.4869370877
0.4000000000	-0.1570125762	0.4868803536
0.4100000000	-0.1570524876	0.4868898616
0.4200000000	-0.1568493664	0.4869918031
0.4300000000	-0.1569852436	0.4869928826
0.4400000000	-0.1569160432	0.4870425296
0.4500000000	-0.1569630489	0.4869599513
0.4600000000	-0.1570324017	0.4869337842
0.4700000000	-0.1569464266	0.4869940479
0.4800000000	-0.1570908645	0.4870263175
0.4900000000	-0.1570232483	0.4870761422
0.5000000000	-0.1569764996	0.4869295856
0.5100000000	-0.1569907578	0.4870684361
0.5200000000	-0.1569483853	0.4870750237
0.5300000000	-0.1569866908	0.4870398809
0.5400000000	-0.1569003559	0.4870295560
0.5500000000	-0.1568995537	0.4870702097
0.5600000000	-0.1567471243	0.4870322139
0.5700000000	-0.1568832807	0.4869974809
0.5800000000	-0.1569293096	0.4869878234
0.5900000000	-0.1569590225	0.4869103287
0.6000000000	-0.1566396081	0.4871985479
0.6100000000	-0.1569002224	0.4870753307
0.6200000000	-0.1570484759	0.4869970700
0.6300000000	-0.1569510045	0.4870365524
0.6400000000	-0.1569502212	0.4870015705
0.6500000000	-0.1569137711	0.4871003764
0.6600000000	-0.1569786974	0.4870347050
0.6700000000	-0.1569238797	0.4869961042
0.6800000000	-0.1567475881	0.4870261103
0.6900000000	-0.1568657073	0.4869976029
0.7000000000	-0.1570036729	0.4870019687
0.7100000000	-0.1570879886	0.4869513081
0.7200000000	-0.1567624690	0.4870243514
0.7300000000	-0.1569321414	0.4869864140
0.7400000000	-0.1569527871	0.4869427921
0.7500000000	-0.1569731235	0.4868617413
0.7600000000	-0.1569532091	0.4869567150
0.7700000000	-0.1569750834	0.4870005711
0.7800000000	-0.1569514584	0.4870175971
0.7900000000	-0.1569275701	0.4869490212
0.8000000000	-0.1569679162	0.4869634103
0.8100000000	-0.1568879900	0.4870332724
0.8200000000	-0.1569109528	0.4870109910
0.8300000000	-0.1570669888	0.4869668087
0.8400000000	-0.1567181181	0.4870492550
0.8500000000	-0.1568749964	0.4870769676
0.8600000000	-0.1569258215	0.4870956389
0.8700000000	-0.1569303297	0.4870109445
0.8800000000	-0.1569841748	0.4870010850
0.8900000000	-0.1570069511	0.4870891565
0.9000000000	-0.1570350212	0.4870590895
0.9100000000	-0.1570229799	0.4869575571
0.9200000000	-0.1569722534	0.4869859093
